p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity,n_cells,prop
0.0014962076784708,0.23024745441287112,0.183,0.078,1,12,Cpne6,0.0033134079988012067,60,0.006133714986710284
0.00187353574615565,0.41329343009346253,0.55,0.397,1,12,Gpr158,0.0035119981318394045,60,0.006133714986710284
0.00257307150545789,0.47985566736528984,0.483,0.325,1,12,Zfp804b,0.004374193492048535,60,0.006133714986710284
0.00589941092418897,-0.5608268194453501,0.583,0.641,1,12,Ntm,0.0031286925720485593,60,0.006133714986710284
7.494540540132172e-292,1.03501026868909,0.725,0.012,1.631411584775971e-292,13,Drd3,0.2557017804128638,40,0.004089143324473523
5.109016411124162e-187,0.6693609327938665,0.4,0.006,1.1121306923735079e-182,13,Gm12068,0.18247418599982732,40,0.004089143324473523
6.251940487683883e-132,1.0502728645278998,0.775,0.036,1.360922405359028e-127,13,Rreb1,0.09245569754073497,40,0.004089143324473523
5.145839525949578e-95,1.0734890876890255,0.725,0.044,1.1201463480087042e-90,13,Syt6,0.07232947236803622,40,0.004089143324473523
3.109672326321826e-91,0.25874616855718235,0.2,0.003,6.769134719937349e-87,13,Wnt2,0.07053667785924687,40,0.004089143324473523
2.686320021267917e-87,0.4932996496167086,0.375,0.012,5.8475814222960014e-83,13,Prkcq,0.06303665528735287,40,0.004089143324473523
3.9637961906737486e-69,1.6772477401666182,1,0.123,8.628391547858615e-65,13,Gm38505,0.05576021463569618,40,0.004089143324473523
1.8809085843398813e-67,0.5947023805085568,0.45,0.023,4.0943618063910535e-63,13,Sntb1,0.04757915092118631,40,0.004089143324473523
5.2609155294393e-66,0.8408942408204073,0.6,0.043,1.1451960924483466e-61,13,Gpr149,0.047979587043334875,40,0.004089143324473523
6.525113359003379e-66,0.4860037149772259,0.375,0.016,1.4203866759878552e-61,13,Myo5b,0.046578254221135686,40,0.004089143324473523
6.119571541969825e-54,0.34443828845495983,0.175,0.004,1.3321083332559916e-49,13,Ptpn14,0.06162001684687994,40,0.004089143324473523
2.334274518701699e-48,1.1908022137065886,0.825,0.115,5.081248772309858e-44,13,Htr4,0.03493237183852988,40,0.004089143324473523
5.3753655616270166e-48,1.189207195482096,0.825,0.111,1.1701095754549687e-43,13,Foxp2,0.036142719806105686,40,0.004089143324473523
6.4663041783932555e-46,0.16637520664529684,0.125,0.002,1.4075850935526432e-41,13,Lrrc38,0.0425207541007199,40,0.004089143324473523
1.312559361955508e-45,2.069111641304454,1,0.232,2.85717921910475e-41,13,Pde1a,0.03646937092944207,40,0.004089143324473523
6.150319382788513e-45,1.131839837777322,0.85,0.133,1.3388015232454036e-40,13,Prkar2b,0.02957907533434046,40,0.004089143324473523
6.860422298518973e-45,0.8162521260743415,0.65,0.073,1.4933767259416102e-40,13,Sox1ot,0.029719887069530673,40,0.004089143324473523
5.736377163826728e-44,0.9024219076445932,0.6,0.064,1.2486945810218024e-39,13,4930509J09Rik,0.03459499237034579,40,0.004089143324473523
4.258239684106171e-43,0.53890893048282,0.425,0.032,9.269336144362312e-39,13,Gpr26,0.029267569956961573,40,0.004089143324473523
1.4358598581471388e-42,0.905706359924631,0.65,0.078,3.125579739214692e-38,13,Col11a1,0.030863025963491823,40,0.004089143324473523
4.221849356813044e-42,2.075376137898043,1,0.241,9.190121679910636e-38,13,Sox2ot,0.03521373643177355,40,0.004089143324473523
6.768219102189627e-42,0.8380622813556078,0.675,0.084,1.4733059341646385e-37,13,Gm20754,0.027538045580075908,40,0.004089143324473523
1.0250636109762062e-40,0.3541357378478149,0.3,0.017,2.2313584683730055e-36,13,Clic6,0.02555491391255113,40,0.004089143324473523
1.0531499099464452e-40,0.7169506990447575,0.575,0.062,2.2924967239714224e-36,13,Pkib,0.027189284594530804,40,0.004089143324473523
1.1862834756452036e-40,0.4257667189862449,0.35,0.023,2.5823018697844796e-36,13,Slco5a1,0.02649379990669387,40,0.004089143324473523
3.618091313574029e-36,0.5627394779641547,0.475,0.047,7.875861171387946e-32,13,Akap5,0.02325602405051166,40,0.004089143324473523
1.3506058040596543e-35,3.0848705172526816,1,0.376,2.9399987142770556e-31,13,Sgcd,0.03354914277257708,40,0.004089143324473523
1.6759628379470436e-34,0.7243183409837838,0.6,0.078,3.648235905643125e-30,13,Bcl11b,0.02278339622175058,40,0.004089143324473523
1.4069924067808139e-33,0.7367613928645507,0.6,0.08,3.062741071080475e-29,13,Gulp1,0.02259542198521419,40,0.004089143324473523
2.4668242468843414e-33,0.6641416293133374,0.5,0.056,5.369783020617834e-29,13,Rarb,0.024247949196532167,40,0.004089143324473523
1.0025072160676286e-32,0.2525581288703075,0.175,0.007,2.1822577079360132e-28,13,Dock5,0.025818659667788537,40,0.004089143324473523
9.343343871219255e-32,0.8574851502671424,0.775,0.141,2.033859093887008e-27,13,Ankfn1,0.0192726542587858,40,0.004089143324473523
3.940085813399139e-31,0.3729062744922832,0.3,0.022,8.576778798607247e-27,13,Dleu2,0.02079364367719651,40,0.004089143324473523
1.2970636267137818e-30,1.1092761104192428,0.925,0.234,2.8234481026305607e-26,13,Pde8b,0.017930725755448254,40,0.004089143324473523
1.6409532151596784e-30,1.3610466861666362,0.825,0.188,3.572026958759588e-26,13,Mctp1,0.024423137505872158,40,0.004089143324473523
2.3976992889402119e-29,0.7645754406702064,0.6,0.093,5.219311812165054e-25,13,Tac1,0.0201707003824063,40,0.004089143324473523
4.2933679303222533e-29,0.914539090830429,0.85,0.189,9.345803310725479e-25,13,Nrp2,0.016818673044991708,40,0.004089143324473523
3.246454246479208e-27,0.24610376306688428,0.2,0.011,7.066881603735939e-23,13,Gm42695,0.018297337452232065,40,0.004089143324473523
3.746694801656749e-27,0.7215068855296467,0.5,0.069,8.155805244246409e-23,13,Stac,0.021379312061777074,40,0.004089143324473523
4.417870104510176e-27,0.87113368700802,0.7,0.138,9.616819643497749e-23,13,Bcl11a,0.018069082251210115,40,0.004089143324473523
9.552962571286745e-27,0.24595740800301147,0.2,0.012,2.079488892517699e-22,13,C230057M02Rik,0.016762584884005415,40,0.004089143324473523
4.1565398752070277e-26,0.8600405619113589,0.675,0.133,9.047956000350659e-22,13,Rgs9,0.017848568854875912,40,0.004089143324473523
6.245270652797863e-26,1.879877370072773,0.975,0.528,1.3594705157010388e-21,13,Phactr1,0.014194906815710933,40,0.004089143324473523
4.610655219082751e-25,0.511882314412724,0.45,0.059,1.0036474280899332e-20,13,Adamtsl1,0.015964780796670873,40,0.004089143324473523
2.216004897112368e-24,1.5869525128324125,0.95,0.411,4.823799460034202e-20,13,Plcb1,0.014999543699269792,40,0.004089143324473523
4.4909857203030505e-24,0.4397407052070544,0.4,0.049,9.77597771595568e-20,13,Itgb8,0.014678879748544538,40,0.004089143324473523
5.447246756987154e-24,0.4830242450745965,0.4,0.05,1.1857566740609637e-19,13,Ust,0.015801242938445193,40,0.004089143324473523
6.557764267993475e-24,0.8570535515492785,0.675,0.143,1.4274941258568197e-19,13,Galnt18,0.016542762210475445,40,0.004089143324473523
9.677795472101044e-24,0.6406029804953276,0.45,0.064,2.1066625183669557e-19,13,Fras1,0.01841848172810375,40,0.004089143324473523
1.296360517450884e-23,0.6896694336280068,0.575,0.102,2.8219175743870836e-19,13,Epha3,0.015897944777967687,40,0.004089143324473523
1.458433697039953e-23,1.519227342060713,0.85,0.278,3.17471847171657e-19,13,Slc24a2,0.018994559685336095,40,0.004089143324473523
2.282157617306383e-23,0.5197786772938983,0.5,0.077,4.967800701352535e-19,13,Slc16a2,0.013801620184805335,40,0.004089143324473523
2.219800901316071e-22,1.4559293345882511,0.975,0.478,4.832062601984823e-18,13,Zbtb20,0.012143652984206709,40,0.004089143324473523
7.099248247575507e-22,0.7459115964051707,0.55,0.105,1.5453643585322362e-17,13,Tcerg1l,0.015976920798077866,40,0.004089143324473523
9.166892368720543e-22,0.18983502181478903,0.15,0.008,1.9954491308230878e-17,13,Barx2,0.014554923978848066,40,0.004089143324473523
1.878404502103974e-21,1.5112509047691065,0.975,0.708,4.08891092017993e-17,13,Negr1,0.008510209760056687,40,0.004089143324473523
2.8891946568970813e-21,0.6064152626995652,0.525,0.093,6.289198929133568e-17,13,Cacng3,0.013998413276844755,40,0.004089143324473523
3.903055384865515e-21,0.9400712354450308,0.775,0.207,8.496170961775252e-17,13,Fgf13,0.014392109483748599,40,0.004089143324473523
5.307903276959611e-21,0.1892476052590805,0.15,0.009,1.1554243853285682e-16,13,Folh1,0.012897676361962821,40,0.004089143324473523
7.025879786190043e-21,1.1830802050309452,0.85,0.271,1.5293935118578484e-16,13,Ryr3,0.01517386289413726,40,0.004089143324473523
1.3760273661446818e-20,0.6612876322581845,0.7,0.157,2.9953363706237433e-16,13,Slit3,0.012056496400661271,40,0.004089143324473523
1.9628803081659574e-20,1.689267674404902,1,0.672,4.272797854815656e-16,13,Pcdh9,0.010279252431609697,40,0.004089143324473523
2.8785648693864224e-20,0.93344612011531,0.85,0.295,6.266060007680364e-16,13,Wdfy3,0.010998121102377781,40,0.004089143324473523
3.0657500512348395e-20,0.7388751593462299,0.625,0.138,6.673524711527998e-16,13,Pld5,0.013683724752988884,40,0.004089143324473523
5.803354448158742e-20,0.8071222276025982,0.85,0.243,1.263274196275195e-15,13,Pcdh11x,0.01154474361596732,40,0.004089143324473523
6.92303873846079e-20,1.390655519633154,1,0.553,1.5070070725881449e-15,13,Auts2,0.01028316407730591,40,0.004089143324473523
1.2539964960828932e-19,0.1883669286374368,0.15,0.009,2.729699572673242e-15,13,Cd247,0.012837656146489252,40,0.004089143324473523
1.4609855814853729e-19,0.9259401836794564,0.7,0.187,3.1802734137773596e-15,13,9630028H03Rik,0.014173323447423771,40,0.004089143324473523
7.421624409316139e-19,0.291594554172551,0.225,0.021,1.6155392014199374e-14,13,Ahr,0.012775413478366283,40,0.004089143324473523
7.852950829035264e-19,0.3187143441408436,0.225,0.021,1.7094303364643962e-14,13,Glis3,0.013963592493830222,40,0.004089143324473523
1.512653590436742e-18,0.29029006266176127,0.225,0.021,3.2927443356627e-14,13,Shroom4,0.012718260770296518,40,0.004089143324473523
5.8346341483346275e-18,0.2114918334909504,0.175,0.013,1.270083161409482e-13,13,Qrfpr,0.01164181333404096,40,0.004089143324473523
9.736304901442762e-18,0.7106998263832626,0.675,0.169,2.1193988509460602e-13,13,4930587E11Rik,0.011607417628773589,40,0.004089143324473523
1.7646413280777262e-17,0.33849504416155957,0.25,0.027,3.841271242959595e-13,13,Rgs12,0.0128162476870427,40,0.004089143324473523
2.6806335930921805e-17,0.530586282360177,0.45,0.083,5.835203205443059e-13,13,Msra,0.0117631266211645,40,0.004089143324473523
3.391996618246974e-17,0.13070740551099364,0.1,0.005,7.383698238600014e-13,13,Gm43066,0.010689626294090666,40,0.004089143324473523
3.4271311765878706e-17,0.649561927438899,0.625,0.156,7.460179145196478e-13,13,Sh3rf3,0.01064163389190276,40,0.004089143324473523
6.989477876408159e-17,0.4935849399733297,0.375,0.061,1.521469544136528e-12,13,Rerg,0.012407825178397166,40,0.004089143324473523
7.299526496640243e-17,1.3039631478932605,0.975,0.583,1.588960927788648e-12,13,Cadm2,0.008917306855108107,40,0.004089143324473523
9.363862278874781e-17,1.0072251197546478,0.875,0.354,2.0383255408654628e-12,13,Tmeff2,0.01018037257161276,40,0.004089143324473523
1.1539052813838955e-16,0.6792840615520305,0.65,0.171,2.5118210165164638e-12,13,St6galnac5,0.010558470325823893,40,0.004089143324473523
1.43518263935002e-16,0.916737277750101,0.75,0.232,3.124105569337123e-12,13,Cntn3,0.012118545645284015,40,0.004089143324473523
3.659728723730739e-16,0.7497057275608076,0.675,0.199,7.966497485817073e-12,13,Ephb1,0.010398575706246322,40,0.004089143324473523
4.995010038515989e-16,0.5854673472978973,0.625,0.157,1.0873137851841604e-11,13,Gm15577,0.009530493212183192,40,0.004089143324473523
9.096304479019434e-16,0.6795608886455964,0.725,0.222,1.9800835589929502e-11,13,Slco3a1,0.009074981336708853,40,0.004089143324473523
9.259314380565978e-16,0.2641893673777674,0.2,0.02,2.0155675543616018e-11,13,Furin,0.010803081880096805,40,0.004089143324473523
9.33229670345864e-16,1.1543531561539044,0.8,0.342,2.031454346408877e-11,13,Fat3,0.011041673690226152,40,0.004089143324473523
9.403436392291562e-16,0.511561456678421,0.45,0.09,2.0469400338740268e-11,13,Pdzd2,0.01045924057817258,40,0.004089143324473523
1.1738657892179734e-15,0.1851423726979148,0.15,0.011,2.5552710499696847e-11,13,Gfpt2,0.010323732237202735,40,0.004089143324473523
1.888061592431852e-15,0.25680391114008183,0.225,0.025,4.109932474405655e-11,13,Pou3f1,0.009450971990434416,40,0.004089143324473523
2.1256248944093202e-15,0.8413770643882907,0.725,0.239,4.627060270150208e-11,13,Prkca,0.010436697780339618,40,0.004089143324473523
2.8642246145567018e-15,0.7052792700849748,0.8,0.259,6.234844140967028e-11,13,Thsd7b,0.00890807110164489,40,0.004089143324473523
5.1459968649435785e-15,0.48472953848342526,0.45,0.092,1.1201805975609182e-10,13,Ano3,0.00969519402618569,40,0.004089143324473523
2.12998873539947e-14,0.33088110195166465,0.25,0.033,4.636559479217566e-10,13,Fstl1,0.010250153403334034,40,0.004089143324473523
3.8927165352456354e-14,0.596037624591435,0.6,0.167,8.473665353922696e-10,13,Ptpro,0.00875670637269385,40,0.004089143324473523
6.819230845490502e-14,0.4170845012679517,0.35,0.063,1.4844101704463723e-9,13,Gm3764,0.009475101689451185,40,0.004089143324473523
9.988489420404382e-14,0.43537764190725786,0.3,0.048,2.174294377033626e-9,13,Adamts3,0.011127009862688046,40,0.004089143324473523
1.3605407977848282e-13,0.7010159403216422,0.7,0.232,2.9616252086180134e-9,13,Ogt,0.008649087314228622,40,0.004089143324473523
1.3759470408926057e-13,0.7326272209169227,0.925,0.458,2.995161518615024e-9,13,Ddx5,0.006050505199802448,40,0.004089143324473523
1.753818663157556e-13,0.838009884034632,0.85,0.333,3.817712465961367e-9,13,Rbms3,0.008746940374389157,40,0.004089143324473523
1.9073834382725617e-13,0.4484286206324634,0.425,0.09,4.151992268431712e-9,13,Dchs2,0.008659086474876619,40,0.004089143324473523
2.1854423631393106e-13,0.6933577188763058,0.65,0.198,4.757270936081652e-9,13,Chsy3,0.00930760306540355,40,0.004089143324473523
4.830861781908316e-13,0.6287456336985309,0.575,0.16,1.051581992685802e-8,13,Pbx3,0.00923964269517111,40,0.004089143324473523
5.586754984555893e-13,0.6713812939931185,0.75,0.255,1.2161248250381268e-8,13,Cacna2d3,0.008074630401495166,40,0.004089143324473523
6.019437540099177e-13,0.691682262752404,0.55,0.162,1.3103111637287885e-8,13,Cplx2,0.009602551537437677,40,0.004089143324473523
6.886902900794251e-13,1.0335932125043563,0.975,0.588,1.4991410234448926e-8,13,Robo1,0.007008244924328229,40,0.004089143324473523
9.914272174967373e-13,-1.0458268856589874,0.95,0.981,2.1581387670468973e-8,13,Snhg11,0.004141395745815508,40,0.004089143324473523
1.1144874733968553e-12,0.4720841626148672,0.45,0.106,2.4260163320902746e-8,13,Chn2,0.008195178405337884,40,0.004089143324473523
2.051962487271433e-12,0.9763836936631212,1,0.68,4.4667119422924563e-8,13,Kcnd2,0.0058714306809814,40,0.004089143324473523
2.5036114930154567e-12,-1.5426223561126458,0.275,0.772,5.4498614979960455e-8,13,Lrp1b,0.002247022118086078,40,0.004089143324473523
3.5018112759872832e-12,0.8884210865858712,0.85,0.444,7.622742785569118e-8,13,Pbx1,0.00695484005000903,40,0.004089143324473523
4.010047544639413e-12,0.5472093241313025,0.5,0.135,8.729071495171075e-8,13,Adcy5,0.00828747168467105,40,0.004089143324473523
4.496245725964194e-12,0.8498343950947055,0.75,0.325,9.787427696278856e-8,13,Msi2,0.008019449177560405,40,0.004089143324473523
5.782402238986419e-12,0.4318057861354172,0.35,0.072,1.2587133193825637e-7,13,Glcci1,0.008583340440911654,40,0.004089143324473523
6.0108000187522194e-12,0.5663809976275223,0.55,0.164,1.3084309480819834e-7,13,Osbpl8,0.007767117021685855,40,0.004089143324473523
6.017822009835367e-12,0.15944872447882608,0.1,0.007,1.3099594951009625e-7,13,Gm28175,0.009314409818548709,40,0.004089143324473523
6.041979008138948e-12,0.15944872447882608,0.1,0.007,1.315217990491686e-7,13,Ntng2,0.009314409818548709,40,0.004089143324473523
6.206011769980761e-12,0.20348775513524137,0.175,0.02,1.350924642089412e-7,13,Npy1r,0.007280792710829531,40,0.004089143324473523
6.241122331642011e-12,0.2033426366881151,0.175,0.02,1.358567509151833e-7,13,Arhgap10,0.007275600372197945,40,0.004089143324473523
7.317932281289277e-12,0.5911119466682098,0.525,0.154,1.59296749899105e-7,13,Gm42439,0.008240255013868837,40,0.004089143324473523
8.117717884298089e-12,0.15445872648371867,0.125,0.011,1.767064829054008e-7,13,Lnx2,0.007177316708040682,40,0.004089143324473523
9.575384602528094e-12,0.8103197711094707,0.75,0.332,2.0843697202783158e-7,13,Pcsk2,0.007485347174822,40,0.004089143324473523
9.876336765850604e-12,0.49477024781515966,0.425,0.103,2.1498809871903598e-7,13,Sv2c,0.008348099454375,40,0.004089143324473523
1.458764406016391e-11,0.5043534059334407,0.525,0.152,3.17543835901648e-7,13,Ppp1r2,0.007123329050002054,40,0.004089143324473523
2.309348526976932e-11,0.3644445418550486,0.325,0.065,5.026989873523385e-7,13,Mir9-3hg,0.0074513298273369164,40,0.004089143324473523
4.5205377057973966e-11,0.5515456359784578,0.55,0.173,9.840306477979774e-7,13,Plcl2,0.007170185176457215,40,0.004089143324473523
5.6159370013279365e-11,0.5277960349919839,0.6,0.197,1.2224771664490654e-6,13,Kcnk2,0.00657330040559715,40,0.004089143324473523
5.7888727017105405e-11,0.7179710910146238,0.675,0.261,1.2601218097083504e-6,13,Grm1,0.0075928104154847085,40,0.004089143324473523
6.572940023546962e-11,0.24386227609854155,0.225,0.034,1.4307975843257026e-6,13,Tnfrsf19,0.006599036901171641,40,0.004089143324473523
6.803303272742509e-11,0.2956381599415042,0.3,0.057,1.4809430564105897e-6,13,Isl1,0.006362667411497039,40,0.004089143324473523
7.391448670148333e-11,0.3853091232313168,0.425,0.106,1.6089705465178891e-6,13,Dgkz,0.00631720091864185,40,0.004089143324473523
7.769018263470175e-11,0.4592878280416178,0.55,0.161,1.6911598955921875e-6,13,A330015K06Rik,0.006415848234947692,40,0.004089143324473523
9.650592555251152e-11,0.4262369880507889,0.425,0.109,2.1007409874270712e-6,13,Sidt1,0.006795883092577277,40,0.004089143324473523
1.776683358094519e-10,0.6891813417316028,0.9,0.485,3.867484333900149e-6,13,Celf2,0.005229577638359052,40,0.004089143324473523
2.056020171654035e-10,0.2299483206502402,0.175,0.023,4.475544709656503e-6,13,Npy5r,0.0071543929157889,40,0.004089143324473523
2.3239517775487734e-10,0.5544413134392523,0.475,0.144,5.058778229368171e-6,13,Rnf150,0.007478578110692112,40,0.004089143324473523
3.1196776717970004e-10,0.1765301138639875,0.15,0.017,6.790914355967711e-6,13,Lats2,0.006369325911842428,40,0.004089143324473523
3.653670301727226e-10,0.45553717031284285,0.55,0.175,7.953309512799826e-6,13,Sh3kbp1,0.005854378448393577,40,0.004089143324473523
3.7173315403486573e-10,0.5190522597208082,0.55,0.176,8.091887297030957e-6,13,Brinp2,0.006632747134032,40,0.004089143324473523
3.8597825329873384e-10,0.6343962079805768,0.6,0.221,8.401974617806839e-6,13,Gnal,0.0070429059337604296,40,0.004089143324473523
